yfp.min	yfp.5th	yfp.25th	yfp.median	yfp.75th	yfp.95th	yfp.max	yfp.mean	yfp.variance	fracon	mean.norm.fsc	var.norm.fsc	N	mean.on.fraction	var.on.fraction	cells.per.sec	dip.stat	dip.pval	mean.fsc	median.fsc	mean.ssc	median.ssc	FITC.saturation.corrected	pct.oversaturation	(-0.5,-0.447]	(-0.447,-0.393]	(-0.393,-0.34]	(-0.34,-0.287]	(-0.287,-0.233]	(-0.233,-0.18]	(-0.18,-0.127]	(-0.127,-0.0733]	(-0.0733,-0.02]	(-0.02,0.0333]	(0.0333,0.0867]	(0.0867,0.14]	(0.14,0.193]	(0.193,0.247]	(0.247,0.3]	(0.3,0.353]	(0.353,0.407]	(0.407,0.46]	(0.46,0.513]	(0.513,0.567]	(0.567,0.62]	(0.62,0.673]	(0.673,0.727]	(0.727,0.78]	(0.78,0.833]	(0.833,0.887]	(0.887,0.94]	(0.94,0.993]	(0.993,1.05]	(1.05,1.1]	(1.1,1.15]	(1.15,1.21]	(1.21,1.26]	(1.26,1.31]	(1.31,1.37]	(1.37,1.42]	(1.42,1.47]	(1.47,1.53]	(1.53,1.58]	(1.58,1.63]	(1.63,1.69]	(1.69,1.74]	(1.74,1.79]	(1.79,1.85]	(1.85,1.9]	(1.9,1.95]	(1.95,2.01]	(2.01,2.06]	(2.06,2.11]	(2.11,2.17]	(2.17,2.22]	(2.22,2.27]	(2.27,2.33]	(2.33,2.38]	(2.38,2.43]	(2.43,2.49]	(2.49,2.54]	(2.54,2.59]	(2.59,2.65]	(2.65,2.7]	samp_id
-180.599990844727	-39.2000007629395	12.5999994277954	49.6999988555908	91	160.229994964599	366.799987792969	54.148599217414	3807.58749725198	0	Inf	NA	6572	NA	NA	16532.2121823804	0.00794512672450148	0.0253746804015648	3363.347991479	3175.75	4193.66690682001	3967.59985351562	0	0	0	0	0	0	0	0	0	2	250	4261	1992	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.C3
-148.399993896484	-47.5999984741211	5.59999990463257	44.7999992370605	86.7999954223633	155.399993896484	326.199981689453	47.9494941330728	3884.08947749085	0	0.0134499399602108	0.000417915365150033	6237	NA	NA	15402.7064303301	0.0091341670826365	0.00864256241534767	3877.35962802629	3755	4551.9788200864	4335.7998046875	0	0	0	0	0	0	0	0	0	0	345	4103	1740	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.C4
-154	-50.3999977111816	4.19999980926514	43.3999977111816	84	154	393.399993896484	46.1025535292819	3835.91347915231	0.000159642401021711	0.0145961325895128	0.000571946444817933	6264	393.399993896484	NA	15941.888505239	0.00898983931156276	0.0104359468998025	3602.86103128991	3499.25	4471.9816580586	4284	0	0	0	0	0	0	0	0	0	0	372	4200	1645	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.C5
-163.800003051758	-35	22.3999996185303	65.7999954223633	133	28953.400390625	91144.1953125	3760.46859091196	109038767.734791	0.147278209807967	1.24687471139118	23.2560615115007	6301	25195.3364186122	201626972.985773	15800.9855816538	0.0454037945785909	0	3653.87375019838	3562	4615.23578680002	4442.19970703125	0	0	0	0	0	0	0	0	0	1	218	3328	1753	73	5	3	2	2	1	2	5	2	3	4	6	6	10	13	8	24	30	30	37	53	55	65	59	96	89	60	82	61	44	32	24	11	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.C6
-208.599990844727	-54.5999984741211	4.19999980926514	43.3999977111816	86.7999954223633	161	522.200012207031	46.8752534599243	4376.37127206487	0.000322841000807103	0.0123099009897112	0.000421839930584017	6195	461.300003051758	7417.62223022478	15267.1419619775	0.00782388937159372	0.0515639165154952	3944.76497175141	3881.5	4625.08150409147	4431	0	0	0	0	0	0	0	0	0	14	409	3973	1737	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.C7
-147	-42	14	54.5999984741211	99.4000015258789	175	494.199981689453	58.9856234069852	4394.94981690417	0.000314564328405159	0.0151920120469027	0.000375144434334749	6358	456.399993896484	2857.67815429717	16166.7066254492	0.00732542078247956	0.0654433115775035	4088.83469644542	3987.5	4753.27736277669	4569.60009765625	0	0	0	0	0	0	0	0	0	0	275	3819	2183	79	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.C8
-151.199996948242	-40.5999984741211	12.5999994277954	50.3999977111816	93.7999954223633	163.800003051758	392	54.9458814619311	4006.88248774132	0.000154798761609907	0.0227285837684786	0.0356251544794082	6460	392	NA	16560.6242390299	0.00782323034626192	0.0352826015792682	3499.16160990712	3389.5	4495.76335742112	4373.60009765625	0	0	0	0	0	0	0	0	0	0	266	4123	1997	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.C9
-158.199996948242	13196.959765625	22640.798828125	32117.400390625	43696.80078125	65336.87890625	140772.796875	34353.7360341089	288933212.091897	0.967046317388003	10.4599815454238	16.0221755669332	6585	35522.9361156914	257290602.756348	19000.7190873177	0.00573855156503239	0.176040614156236	3551.8291571754	3471	4334.41948460932	4163.60009765625	0	0	0	0	0	0	0	0	0	1	20	137	56	3	2	4	4	3	1	1	1	1	0	1	0	0	2	2	0	4	6	28	54	138	252	370	486	524	619	678	700	651	579	456	348	208	138	61	28	11	5	2	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.D1
-186.199996948242	-50.3999977111816	9.80000019073486	53.2000007629395	103.599998474121	184.800003051758	10633	69.4206551428698	64801.3756847311	0.00397236614853195	0.0157829174932517	0.00358654507982061	5790	2971.7738673998	6914053.73986256	13262.5570907188	0.00748048568950564	0.0888039755010807	4555.02340241796	4458	4979.16254503319	4760	0	0	0	0	0	0	0	0	0	2	339	3385	1945	96	2	2	3	2	0	1	2	2	1	1	2	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.D2
-168	-46.2000007629395	7	49	93.7999954223633	170.800003051758	6781.60009765625	62.506188275033	36793.8005888314	0.00518470511989631	0.0165226340278621	0.00286946037533192	6172	1959.95623207092	2705316.94680369	15846.2753432292	0.00746545950393574	0.0757729909579595	3991.15448801037	3877.5	4607.21845542527	4391.09985351562	0	0	0	0	0	0	0	0	0	1	318	3862	1869	90	8	2	1	2	4	4	1	1	3	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.D3
-149.800003051758	5.59999990463257	5248.60009765625	18604.599609375	30604	52810.80078125	153139	20617.4716262208	308605386.229932	0.820598006644518	5.83159490800667	21.513606815427	6321	25111.6824273043	263478534.602836	15161.1718987732	0.0156477627451744	0	3862.70566366081	3717	4561.70512735095	4354	0	0	0	0	0	0	0	0	0	0	86	671	305	72	80	65	54	39	47	25	24	16	15	27	24	22	36	42	65	92	124	136	205	297	367	392	404	430	368	400	331	319	269	185	131	75	44	23	7	4	2	0	1	0	0	0	0	0	0	0	0	0	170927-Plate_003.D4
-373.799987792969	-51.7999992370605	2.79999995231628	43.3999977111816	84	155.399993896484	18608.798828125	52.1622618150956	81822.5452187627	0.00128576020572163	0.015705144284679	0.0116642432706615	6222	5373.72473526001	36676703.0159502	15656.479993259	0.00737463126843658	0.0888934567834295	3654.62230793957	3515	4468.54994245313	4258.7998046875	0	0	0	0	0	0	0	2	2	6	371	4124	1647	61	2	0	1	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.D5
-246.399993896484	194.66999130249	22938.6494140625	32444.2998046875	44811.8994140625	65535.328515625	146333.59375	34212.5406245187	324440239.441699	0.943545778065351	8.50776411470313	10.9355892839758	6182	36255.2363005896	269930883.90799	15797.2320822022	0.00680831933192033	0.0609203490625516	4190.90626011	4190	4704.89105313467	4521.30004882812	0	0	0	0	0	0	0	0	0	2	27	185	107	28	19	20	23	8	13	11	6	2	0	3	1	2	2	2	1	6	3	13	32	78	161	297	391	503	575	600	612	607	580	479	327	227	129	59	22	14	3	1	1	0	0	0	0	0	0	0	0	0	170927-Plate_003.D6
-607.599975585938	5.59999990463257	8227.7998046875	18277	29456	50182.9984375	91921.1953125	20183.8701322704	260438315.579976	0.838740610516222	8.07448092153891	3647.38113357961	6257	24057.2269089687	217464347.84164	15684.9719334206	0.0145099446460829	0	3617.58262745725	3482	4648.1500541659	4439.39990234375	0	0	0	1	1	3	8	8	7	18	83	598	222	59	60	52	31	20	20	25	13	16	15	17	28	31	35	62	84	115	161	204	249	287	383	439	430	423	411	375	325	311	250	145	115	70	32	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.D7
-652.399963378906	-56.909998512268	5.59999990463257	47.5999984741211	92.4000015258789	163.800003051758	25849.599609375	52.3119327407889	114255.290728689	0.000638162093171666	0.0132588229960981	0.0075601527171746	6268	7799.39987182617	146458118.490628	15467.7354529471	0.0076819989332735	0.0561292670063189	3707.6393586471	3596	4551.11692587068	4375	0	0	1	1	1	2	4	11	22	35	344	3897	1878	67	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.D8
-189	-49	9.80000019073486	53.2000007629395	102.199996948242	177.590001678466	408.799987792969	57.7180779354616	4886.01126249126	0.000323415265200517	0.0140686129050451	0.000344218088405655	6184	398.999984741211	192.080119628925	16024.4888221223	0.00708614102549324	0.10130530137623	4252.77684346701	4226.75	4656.11851728471	4483.49975585938	0	0	0	0	0	0	0	0	0	3	348	3624	2105	102	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.D9
-155.399993896484	-39.2000007629395	16.7999992370605	58.7999992370605	116.199996948242	22629.039453125	75964	2704.98080678669	73259058.2788047	0.121096845775876	0.925679350076844	9.1742594928288	6309	21953.1943911807	183536590.770143	17730.206295827	0.0356123928053889	0	3258.22301474085	3129.5	4175.68821390527	3999.80004882812	0	0	0	0	0	0	0	0	0	1	249	3575	1651	69	6	8	2	8	6	2	3	7	5	5	7	6	8	9	12	32	23	34	37	45	50	48	76	67	48	52	52	39	30	17	12	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E1
-232.399993896484	-42	15.3999996185303	56	99.4000015258789	176.399993896484	525	60.0808810696748	4423.64438297707	0.000347282514325404	0.016448230176512	0.000391466881246669	5759	466.899993896484	6751.22141845711	14072.0326585481	0.00742469240560034	0.0868153678625293	3959.72616773745	3835.5	4714.9935287261	4502.39990234375	0	0	0	0	0	0	0	0	0	3	255	3405	2007	87	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E2
-155.399993896484	-40.5999984741211	14	50.3999977111816	91	162.399993896484	27808.19921875	58.8271203532915	127191.486802412	0.00048030739673391	Inf	NA	6246	9539.13306681315	250319091.387901	16019.9034255177	0.00768927444794953	0.0460897133760589	3348.92235030419	3222.75	4435.89409374343	4222.39990234375	0	0	0	0	0	0	0	0	0	1	260	3998	1933	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E3
-210	-47.5999984741211	2.79999995231628	42	85.4000015258789	155.399993896484	344.399993896484	46.8052484480293	3877.36161538643	0	0.0132029568050628	0.000407904488844616	6058	NA	NA	15361.702484035	0.00721205597416577	0.115097462809823	3776.32502476065	3650	4447.27787031676	4230.7998046875	0	0	0	0	0	0	0	0	0	2	326	4045	1641	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E4
-155.399993896484	-45.5	4.19999980926514	42	84	155.399993896484	355.600006103516	46.5588998546007	3813.36810518285	0	0.0143462457379726	0.000524467678884934	6331	NA	NA	15016.9780810663	0.00871258712587126	0.0151789401037643	3607.31795924814	3494.5	4428.68354402336	4226.60009765625	0	0	0	0	0	0	0	0	0	1	316	4301	1665	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E5
-189	-40.5999984741211	16.7999992370605	63	123.199996948242	21752.1489257812	84939.3984375	2595.39727080086	72673014.6869546	0.115235635894125	0.751125123278405	5.9856408073805	6196	22084.9760435302	201475952.384738	16010.6637752081	0.0328264202239008	0	3734.59433505487	3671.75	4451.73013607097	4279.09985351562	0	0	0	0	0	0	0	0	0	6	260	3384	1747	84	7	4	5	5	2	3	3	4	4	8	7	2	10	17	13	20	22	35	45	41	61	53	44	56	57	34	49	33	26	20	16	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E6
-191.800003051758	-56	1.39999997615814	43.3999977111816	89.5999984741211	161.419998168946	354.199981689453	47.1215777875394	4514.46963016072	0	0.0116189853529011	0.00034184893407472	5955	NA	NA	15017.6103160224	0.00852740355788616	0.0317504875742141	4113.99840470193	4022	4536.06880657667	4296.60009765625	0	0	0	0	0	0	0	0	0	6	431	3739	1719	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E7
-172.199996948242	-42	11.1999998092651	50.3999977111816	92.4000015258789	161	396.199981689453	53.4359365444136	3907.13557562764	0.000159438775510204	0.0179720605036207	0.00273610595301959	6272	396.199981689453	NA	16957.6409275742	0.00758531502099157	0.0537162844458521	3570.09837372449	3460	4475.73005240304	4279.7998046875	0	0	0	0	0	0	0	0	0	2	272	4037	1900	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E8
-189	-50.3999977111816	7	49	95.1999969482422	169.399993896484	511	53.1955602874314	4621.38956470526	0.00015852885225111	0.0133149738693822	0.000348233580350444	6308	511	NA	16993.3648529255	0.0077824944410754	0.0461890103304756	4112.87246353836	4052.75	4517.40575964812	4346.30004882812	0	0	0	0	0	0	0	0	0	8	377	3885	1966	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.E9
-208.599990844727	58.7999992370605	21894.599609375	32498.19921875	46187.3984375	68544.559375	169675.796875	34239.3784019431	392840164.579378	0.915783186501419	12.0363240604983	82.344715532585	6697	37383.5455989443	311567522.409912	19742.2346291968	0.0113398082591418	9.73160091122249e-06	3397.08533671793	3298.5	4370.02225944949	4228	0	0	0	0	0	0	0	0	0	2	50	346	143	22	14	15	5	19	9	11	8	12	10	6	0	3	5	1	5	2	11	14	44	91	166	287	428	492	539	606	612	598	604	526	406	264	181	75	39	12	9	3	1	1	0	0	0	0	0	0	0	0	170927-Plate_003.F1
-189	-44.7999992370605	14	57.3999977111816	103.599998474121	186.129997253418	47978	107.193462264159	1665669.64894905	0.00332051730164278	0.0254846508422009	0.101473895559371	5722	13850.1998531944	327834772.23204	14274.1793284352	0.00637639114456209	0.252988655574293	4355.51205872073	4279	4694.00540492869	4530.39990234375	0	0	0	0	0	0	0	0	0	2	274	3276	2041	110	4	1	0	0	3	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.F2
-210	-46.2000007629395	7	46.2000007629395	88.1999969482422	155.399993896484	6812.39990234375	52.9499266377461	18797.1159596726	0.00209576011607287	0.0170415851401962	0.00262660033893841	6203	1820.32306377704	4328866.19449494	17038.4569872591	0.00754728517698098	0.066537210838408	3425.32621312268	3304	4233.60331166938	4034.80004882812	0	0	0	0	0	0	0	0	0	6	316	4037	1780	50	3	3	2	2	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.F3
-197.399993896484	33.5999984741211	10858.3994140625	20913.19921875	32684.400390625	54556.6	183087.796875	22893.1235322482	295819368.200472	0.884777517564403	7.42684944471531	196.066297724494	6405	25865.988216833	257632200.557564	15807.5398018305	0.00619235496046124	0.122279412463316	3607.2193598751	3487.5	4405.55948824618	4246.19970703125	0	0	0	0	0	0	0	0	0	2	51	416	209	60	55	58	51	37	36	26	15	17	22	26	24	34	34	46	72	96	112	222	212	286	340	418	438	460	484	438	412	337	294	228	148	99	64	18	4	2	1	0	0	1	0	0	0	0	0	0	0	0	170927-Plate_003.F4
-393.399993896484	-53.2000007629395	2.79999995231628	42	85.4000015258789	155.399993896484	72727.1953125	68.326655279501	1024855.35511774	0.00227975899690604	0.0189262613557562	0.0646072318706638	6141	10385.6995915004	367138750.644321	16859.6712345689	0.00766120451159821	0.0684882119751167	3821.447728383	3750.5	4457.25590799639	4284	0	0	0	0	0	0	0	4	6	8	383	4020	1656	50	1	0	2	2	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.F5
-226.800003051758	112	22134.69921875	31854.19921875	44272.19921875	64489.45859375	165365.203125	33597.0617572382	325598591.296541	0.936903084390168	9.15445044000512	14.8574326864687	6387	35855.9416851207	266647817.305691	17840.1115935818	0.00884511607564843	0.00204524652649563	3892.86362924691	3858.5	4532.77928559874	4365.19970703125	0	0	0	0	0	0	0	0	0	4	30	232	118	19	11	10	14	14	8	4	8	3	6	2	3	0	0	1	4	5	9	19	42	84	185	329	458	514	578	602	593	657	555	493	333	232	122	40	24	11	8	2	0	1	0	0	0	0	0	0	0	0	170927-Plate_003.F6
-494.199981689453	30.7999992370605	10095.3999023438	19125.400390625	30083.900390625	51501.939453125	128871.3984375	21135.0659793173	259000165.074369	0.8758363155438	6.13249296205166	20.7382231730381	6427	24122.1881062041	223845563.482991	16843.3923581401	0.00754683522702649	0.0189535197596574	3821.95262175198	3744.5	4557.93877491017	4345.60009765625	0	0	0	0	0	1	0	1	5	8	60	438	211	71	61	53	47	37	26	14	15	11	19	19	27	31	48	65	83	117	145	221	279	336	387	454	476	458	438	419	369	304	233	195	116	66	42	13	3	3	1	1	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.F7
-620.200012207031	-65.7999954223633	8.39999961853027	50.3999977111816	92.4000015258789	165.479995727539	37249.80078125	63.2209716589347	381236.057415221	0.00388379679975144	0.0415826146825785	2.69556979667347	6437	4261.99198364258	82055732.473825	16846.821984423	0.00746122128411545	0.0601437032940282	3496.25073792139	3364.5	4405.7670803239	4186	0	0	0	1	0	0	1	19	55	84	285	3933	1951	83	9	2	1	0	1	1	2	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.F8
-204.399993896484	-40.5999984741211	11.1999998092651	50.3999977111816	96.5999984741211	166.599990844727	393.399993896484	55.9822446853245	4029.52611694335	0.000154655119084442	0.0175717006439185	0.000630063702016067	6466	393.399993896484	NA	17209.9614441896	0.00690672296756902	0.0988220167972917	3604.10748530776	3469.5	4417.32534649392	4223.7998046875	0	0	0	0	0	0	0	0	0	2	262	4024	2115	62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.F9
-138.599990844727	-36.3999977111816	15.3999996185303	60.2000007629395	119	20688.5689453125	90435.796875	2410.34625240561	68964155.7111191	0.106816030293468	0.764931922347187	7.44085843552586	6338	22097.3762972901	211880819.107191	19042.2532854625	0.0306015569543226	0	3521.25433890817	3396.25	4264.53532928245	4090.80004882812	0	0	0	0	0	0	0	0	0	0	244	3529	1816	71	6	2	8	3	4	3	4	3	6	8	10	7	6	10	10	15	23	31	41	43	53	50	44	68	45	45	33	27	23	18	17	7	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G1
-169.399993896484	-44.7999992370605	14	56	99.4000015258789	176.399993896484	519.399963378906	58.7574196673716	4615.39566840179	0.000664783114508891	0.0157952247211119	0.000451694261701542	6017	441.349983215332	2820.27521830262	15174.6953999255	0.00659645168960079	0.180575177180924	3970.13885657304	3876.5	4664.91322961408	4477.19970703125	0	0	0	0	0	0	0	0	0	3	294	3565	2059	92	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G2
-165.199996948242	-50.3999977111816	8.39999961853027	51.7999992370605	99.4000015258789	173.599990844727	445.199981689453	55.3720054622289	4768.42961952088	0.000159235668789809	0.0134129847531254	0.000345199926501312	6280	445.199981689453	NA	17060.9793940053	0.00655562174278436	0.18086836461094	4206.04410828025	4110.5	4607.6560670306	4388.30004882812	0	0	0	0	0	0	0	0	0	3	387	3742	2060	87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G3
-179.199996948242	-44.7999992370605	8.39999961853027	44.7999992370605	86.7999954223633	156.800003051758	74835.6015625	74.0629191611	1043559.17242444	0.00398025792071326	0.0376136972148049	0.329208889999865	6281	6221.65600952148	232569830.258277	16923.5280337184	0.00846654593642385	0.0176746747794113	3475.95717242477	3302	4437.85570993653	4218.19970703125	0	0	0	0	0	0	0	0	0	4	304	4139	1758	51	6	1	3	3	4	1	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G4
-165.199996948242	-46.2000007629395	7	43.3999977111816	84	151.199996948242	385	46.8919915630206	3708.71582000207	0	0.0167078022537391	0.00221490522229856	6294	NA	NA	15978.5008667629	0.00834698725787128	0.0239262008161633	3518.93605020655	3328.25	4413.79620702675	4210.49975585938	0	0	0	0	0	0	0	0	0	2	321	4236	1700	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G5
-189	-36.3999977111816	19.6000003814697	63	117.949998855591	17585.3994140625	86685.1953125	2027.8035774291	55820403.6265061	0.0931618569636136	0.67135547774272	7.50103907498902	6376	21187.5761199848	194557906.618228	17023.1459119989	0.0254162952055478	0	3648.08924090339	3493.5	4529.63712788466	4366.60009765625	0	0	0	0	0	0	0	0	0	2	240	3498	1957	85	6	2	0	7	2	3	5	10	7	3	5	7	7	12	13	22	15	31	34	36	41	50	45	42	39	40	35	24	22	11	12	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G6
-226.800003051758	-46.2000007629395	8.39999961853027	47.5999984741211	92.4000015258789	177.800003051758	56884.80078125	208.079014044977	4480461.90585898	0.00972576530612245	0.0604525432410732	0.395320592159633	6272	16082.5800245942	209116455.229249	17240.6144382077	0.00829995896482728	0.0251514919678488	3944.31847895408	3844	4567.36867349975	4363.7998046875	0	0	0	0	0	0	0	0	0	3	321	3949	1852	86	8	5	1	0	0	0	0	1	1	0	1	1	1	0	2	2	1	3	0	5	4	5	3	4	3	3	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G7
-168	-44.7999992370605	12.5999994277954	54.5999984741211	100.799995422363	176.399993896484	438.199981689453	58.4214895165059	4558.03144398606	0.000315109500551442	0.0146536227292804	0.000349812391617925	6347	420.699981689453	612.5	17050.4646988201	0.0078185328547745	0.038809573826367	4140.50212698913	4068.5	4639.54565979744	4422.60009765625	0	0	0	0	0	0	0	0	0	2	305	3799	2160	79	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G8
-182	-42	12.5999994277954	53.2000007629395	98	173.599990844727	421.399993896484	57.857273573882	4457.33125376287	0.00076816715317253	0.016126377757849	0.000460380840834146	6509	411.599993896484	191.100064087007	18385.7101220732	0.00735919607516619	0.0577419845696368	3876.83914579813	3749.5	4469.61617751773	4285.39990234375	0	0	0	0	0	0	0	0	0	2	273	3994	2130	105	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.G9
-180.599990844727	-36.3999977111816	18.1999988555908	58.7999992370605	113.400001525879	19473.7191406249	91317.796875	2325.11757239778	71143014.4643119	0.0980362307809408	1.33087741509591	989.757346342332	6569	23201.4061155615	242720215.943349	19693.7835664212	0.0281468312290941	0	3202.55289998478	3008.5	4209.75176229838	3991.39990234375	0	0	0	0	0	0	0	0	0	5	228	3775	1839	77	10	5	4	4	2	0	3	3	4	4	3	8	5	9	14	23	26	25	35	46	40	45	47	48	39	37	38	37	36	18	10	10	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.H1
-176.399993896484	-45.9200004577637	15.3999996185303	57.3999977111816	107.799995422363	187.599990844727	455	62.9502056981632	5024.14765132451	0.00033085194375517	0.0147121659305266	0.000315902781489758	6045	427.699996948242	1490.58033325197	15158.0551692001	0.00699549105257031	0.11643040411961	4414.3253101737	4346	4692.92984537357	4464.60009765625	0	0	0	0	0	0	0	0	0	3	300	3431	2186	123	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170927-Plate_003.H2
